id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
4001,36,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,may,mon,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
17455,49,admin.,married,high.school,no,yes,yes,cellular,jul,mon,263,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
4397,47,admin.,married,university.degree,unknown,no,yes,telephone,may,tue,139,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
22101,29,admin.,married,university.degree,no,no,yes,cellular,aug,thu,220,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
7362,35,blue-collar,divorced,basic.9y,no,no,yes,telephone,may,fri,192,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
11566,33,admin.,married,professional.course,no,no,no,telephone,jun,fri,110,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
3946,28,services,single,high.school,no,yes,no,telephone,may,mon,318,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
5574,44,technician,married,professional.course,no,no,no,telephone,may,mon,754,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
17028,34,management,single,university.degree,no,no,no,cellular,jul,thu,257,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
6996,48,admin.,divorced,high.school,no,no,no,telephone,may,thu,66,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
3148,38,technician,married,professional.course,no,no,no,telephone,may,thu,436,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
12889,39,services,married,high.school,no,no,no,cellular,jul,tue,297,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
35019,35,blue-collar,single,basic.4y,no,no,no,cellular,may,fri,12,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
15606,26,admin.,single,university.degree,no,yes,no,cellular,jul,mon,200,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
15036,48,admin.,married,high.school,unknown,yes,yes,cellular,jul,thu,64,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
35714,41,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,190,8,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
32005,37,blue-collar,married,basic.6y,unknown,no,no,cellular,may,thu,635,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
8159,38,technician,single,university.degree,no,yes,no,telephone,jun,tue,267,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
30791,45,blue-collar,married,basic.4y,unknown,no,yes,cellular,may,tue,397,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
24403,45,blue-collar,married,basic.6y,unknown,yes,no,cellular,nov,mon,696,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1
11098,36,student,single,basic.9y,no,yes,no,telephone,jun,thu,176,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8311,45,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,tue,825,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
27015,45,admin.,divorced,university.degree,no,yes,yes,cellular,nov,fri,69,9,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
35523,35,admin.,divorced,high.school,no,yes,no,cellular,may,mon,88,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
10311,40,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,1238,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
17865,38,unemployed,married,basic.4y,unknown,no,no,cellular,jul,tue,195,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
28212,39,admin.,married,high.school,no,yes,no,telephone,apr,tue,189,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
22717,52,housemaid,married,basic.6y,no,yes,no,cellular,aug,fri,208,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
32638,37,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,277,1,9,1,success,-1.8,92.893,-46.2,1.299,5099.1,0
38468,33,admin.,single,high.school,no,yes,no,cellular,oct,mon,61,2,6,2,failure,-3.4,92.431,-26.9,0.731,5017.5,0
29089,33,admin.,single,university.degree,no,yes,no,cellular,apr,fri,382,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
3335,49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,282,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
32198,38,admin.,married,high.school,no,yes,no,cellular,may,fri,6,5,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
22106,34,technician,married,professional.course,no,yes,no,cellular,aug,thu,286,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
30690,38,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,tue,276,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
22184,56,self-employed,married,basic.9y,no,unknown,unknown,cellular,aug,thu,141,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
30464,30,unemployed,married,high.school,no,no,no,cellular,may,mon,417,1,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,1
30177,24,student,single,professional.course,no,yes,no,cellular,apr,thu,413,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
2604,36,technician,married,unknown,no,yes,no,telephone,may,tue,322,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
25821,40,technician,married,basic.9y,no,no,no,cellular,nov,wed,59,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
36711,29,services,married,university.degree,no,no,yes,cellular,jun,fri,89,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0
15646,29,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,166,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
29679,46,admin.,married,high.school,unknown,yes,no,cellular,apr,mon,9,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
8743,51,admin.,married,high.school,no,no,yes,telephone,jun,thu,222,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
14135,27,services,single,high.school,no,yes,no,cellular,jul,mon,306,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
35670,58,management,married,university.degree,no,yes,no,cellular,may,mon,504,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
36499,29,technician,single,university.degree,no,yes,no,cellular,jun,wed,101,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
1429,43,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,thu,154,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
19092,34,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,104,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
15496,27,technician,single,basic.9y,unknown,no,no,cellular,jul,fri,171,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
26223,53,management,married,university.degree,no,yes,no,cellular,nov,thu,186,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
26256,44,admin.,single,professional.course,no,yes,no,telephone,nov,thu,25,8,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
26628,30,blue-collar,married,basic.6y,no,yes,yes,cellular,nov,thu,74,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
20878,32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,206,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
21113,30,technician,single,high.school,no,no,no,cellular,aug,mon,638,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1
13547,46,admin.,divorced,university.degree,unknown,yes,no,cellular,jul,thu,51,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
34294,39,services,divorced,high.school,no,no,no,cellular,may,thu,186,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
7054,28,technician,divorced,professional.course,unknown,yes,no,telephone,may,thu,174,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
15135,34,admin.,unknown,university.degree,no,yes,no,cellular,jul,thu,243,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
14263,50,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,1130,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
32,59,technician,married,unknown,no,yes,no,telephone,may,mon,386,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
31839,27,services,single,high.school,no,yes,no,cellular,may,thu,193,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
13002,32,technician,single,professional.course,no,no,no,cellular,jul,tue,52,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1525,29,admin.,single,university.degree,no,no,no,telephone,may,thu,141,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
32607,42,services,single,high.school,no,yes,no,cellular,may,mon,7,5,999,2,failure,-1.8,92.893,-46.2,1.299,5099.1,0
33021,25,blue-collar,single,high.school,unknown,yes,no,telephone,may,mon,300,3,999,2,failure,-1.8,92.893,-46.2,1.299,5099.1,0
21140,52,housemaid,married,basic.4y,unknown,yes,yes,cellular,aug,mon,85,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
38622,47,technician,divorced,high.school,no,yes,no,cellular,nov,mon,182,1,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,1
17684,43,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,tue,393,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
254,36,technician,married,professional.course,no,yes,no,telephone,may,mon,232,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
7797,35,technician,single,high.school,no,yes,no,telephone,jun,mon,92,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
18095,56,management,married,university.degree,no,no,yes,telephone,jul,wed,154,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
26904,55,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,303,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
34126,55,services,single,high.school,no,no,yes,cellular,may,wed,107,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
20077,45,admin.,married,university.degree,no,yes,no,cellular,aug,mon,226,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
4248,30,technician,married,university.degree,unknown,no,no,telephone,may,tue,191,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
16063,30,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,168,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
27032,58,admin.,married,high.school,no,yes,no,cellular,nov,fri,441,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
25291,50,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,tue,286,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
14065,26,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,fri,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
14410,33,admin.,single,university.degree,no,no,no,cellular,jul,mon,546,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
7297,34,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,248,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
40013,34,admin.,married,high.school,no,yes,no,telephone,jul,thu,12,1,999,1,failure,-1.7,94.215,-40.3,0.782,4991.6,0
29454,29,technician,single,university.degree,no,no,no,cellular,apr,mon,354,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
35897,37,housemaid,single,university.degree,no,no,no,cellular,may,fri,288,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,1
13165,24,services,single,professional.course,no,yes,no,cellular,jul,wed,55,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
37494,81,retired,married,basic.6y,no,no,no,cellular,aug,thu,189,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0
1375,35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,343,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
35533,24,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,297,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
16024,33,blue-collar,married,basic.6y,no,yes,no,cellular,jul,tue,376,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29955,32,services,married,high.school,no,yes,yes,cellular,apr,mon,6,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
7878,41,self-employed,married,basic.4y,no,no,no,telephone,jun,mon,174,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
23106,37,technician,divorced,professional.course,no,no,no,cellular,aug,tue,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
15998,44,blue-collar,married,professional.course,unknown,no,no,cellular,jul,tue,181,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
19191,57,retired,married,high.school,no,no,no,cellular,aug,wed,115,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
38551,31,entrepreneur,unknown,university.degree,no,no,no,cellular,oct,thu,164,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1
24755,56,retired,married,basic.4y,no,no,no,cellular,nov,tue,79,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
23726,31,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,95,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
40599,43,unemployed,married,basic.9y,no,no,no,cellular,sep,fri,270,2,9,1,success,-1.1,94.199,-37.5,0.883,4963.6,1
1273,55,retired,married,university.degree,unknown,no,no,telephone,may,thu,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
31773,34,technician,married,university.degree,no,yes,no,cellular,may,thu,69,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
6542,33,blue-collar,single,high.school,no,yes,no,telephone,may,wed,202,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
5943,41,management,married,unknown,no,no,no,telephone,may,tue,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
26366,50,management,married,university.degree,no,no,no,cellular,nov,thu,146,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0
8549,31,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,wed,91,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
5199,47,management,married,basic.4y,unknown,no,no,telephone,may,fri,463,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
30825,49,entrepreneur,married,high.school,no,no,no,cellular,may,tue,141,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
29548,59,self-employed,married,professional.course,no,yes,no,cellular,apr,mon,274,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
4146,47,admin.,married,university.degree,no,no,no,telephone,may,mon,408,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
35979,46,admin.,married,university.degree,no,yes,no,telephone,may,mon,243,4,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
34331,26,management,single,university.degree,no,no,no,cellular,may,thu,715,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
387,41,self-employed,married,university.degree,no,no,no,telephone,may,tue,402,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
18970,40,technician,married,professional.course,unknown,yes,no,cellular,aug,mon,198,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
31729,47,services,married,high.school,no,no,no,cellular,may,thu,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
12493,27,admin.,single,university.degree,no,no,no,cellular,jul,mon,130,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
17974,30,technician,married,professional.course,no,no,no,cellular,jul,tue,333,19,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
12869,42,admin.,married,university.degree,no,yes,yes,cellular,jul,tue,156,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
25309,39,technician,single,professional.course,no,yes,no,cellular,nov,tue,58,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
33769,29,admin.,single,high.school,no,no,no,cellular,may,wed,290,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
4134,46,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,mon,445,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
3197,41,admin.,married,university.degree,no,yes,no,telephone,may,thu,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
5648,36,housemaid,married,basic.4y,no,no,no,telephone,may,mon,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
23365,52,admin.,married,high.school,no,no,no,cellular,aug,wed,114,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
18195,32,admin.,married,high.school,no,yes,no,cellular,jul,wed,154,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
35244,31,services,single,high.school,no,yes,no,telephone,may,fri,31,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
19233,45,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,wed,134,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
22845,48,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
274,32,admin.,single,high.school,no,no,no,telephone,may,mon,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
26836,33,admin.,married,high.school,no,no,no,cellular,nov,thu,133,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
17014,41,entrepreneur,single,high.school,no,yes,no,telephone,jul,thu,153,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
927,53,technician,married,high.school,no,yes,no,telephone,may,wed,274,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
22684,51,services,married,unknown,no,no,no,cellular,aug,fri,547,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38341,26,admin.,single,university.degree,no,no,no,cellular,oct,fri,306,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,1
266,27,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,350,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
26797,31,technician,married,professional.course,no,yes,no,cellular,nov,thu,144,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
16284,44,blue-collar,married,basic.4y,no,no,no,cellular,jul,tue,345,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
3155,35,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,thu,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
6169,44,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,272,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
25153,41,blue-collar,married,professional.course,unknown,no,no,cellular,nov,tue,124,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
27496,34,technician,married,professional.course,no,yes,yes,cellular,nov,fri,379,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
35630,34,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,178,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
35118,43,management,married,university.degree,no,yes,no,cellular,may,fri,663,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
816,39,blue-collar,divorced,basic.9y,no,no,no,telephone,may,wed,143,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
9259,46,technician,divorced,university.degree,no,no,no,telephone,jun,fri,1288,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
35839,35,technician,divorced,professional.course,no,no,no,cellular,may,fri,354,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,1
10872,47,services,married,high.school,unknown,yes,yes,telephone,jun,wed,55,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
30499,27,management,single,university.degree,no,no,no,cellular,may,mon,52,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
32597,37,admin.,married,high.school,unknown,no,no,cellular,may,mon,547,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
3186,52,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,397,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
6477,43,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,141,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
22394,31,admin.,single,university.degree,no,yes,no,cellular,aug,fri,76,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
19027,29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,67,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
35366,43,admin.,married,high.school,no,yes,no,cellular,may,fri,126,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
11830,47,entrepreneur,single,university.degree,unknown,yes,no,telephone,jun,fri,39,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37159,45,unemployed,divorced,basic.4y,no,yes,no,cellular,aug,wed,156,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0
32739,39,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,181,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
14440,36,admin.,married,high.school,no,yes,no,cellular,jul,tue,649,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29617,21,services,single,basic.9y,no,no,no,cellular,apr,mon,293,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
14509,28,admin.,married,high.school,unknown,no,no,cellular,jul,tue,60,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29494,48,services,divorced,high.school,no,yes,no,cellular,apr,mon,365,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
37601,43,management,married,university.degree,no,no,no,cellular,aug,mon,75,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0
22773,37,admin.,single,university.degree,no,no,yes,cellular,aug,mon,220,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
34151,59,retired,divorced,professional.course,no,yes,no,cellular,may,wed,281,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
5272,31,entrepreneur,married,basic.6y,no,yes,no,telephone,may,fri,108,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
20813,57,technician,single,university.degree,unknown,yes,no,cellular,aug,wed,107,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
20839,44,services,married,high.school,no,no,no,cellular,aug,thu,464,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
10654,57,management,divorced,university.degree,unknown,yes,yes,telephone,jun,tue,236,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
11307,26,unknown,single,high.school,unknown,no,no,telephone,jun,thu,237,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
